visit_id,start,step_1,step_2,confirm,Confirmed
940937661_44731992145_337258,1,1,1,1,Confirmed
940963447_31324158903_719695,1,1,1,1,Confirmed
940985161_29119389148_23611,1,1,1,1,Confirmed
941060182_46238979737_431645,1,1,1,1,Confirmed
941123805_60384162193_51025,2,3,2,1,Confirmed
94113097_22240271782_917167,1,1,1,1,Confirmed
941163664_53090245669_5827,2,2,2,1,Confirmed
941188069_55540589332_294147,1,1,1,1,Confirmed
941507510_37883667893_136648,1,1,1,1,Confirmed
941578385_89138145723_727174,2,2,1,1,Confirmed
941619427_40240361161_704340,2,2,1,1,Confirmed
941783981_79333372598_245320,2,3,4,1,Confirmed
941840146_34973161359_334054,1,1,1,1,Confirmed
941898187_38205856705_887876,2,2,2,1,Confirmed
941911201_11655346791_194789,1,1,1,1,Confirmed
942089957_65551662552_282993,1,2,1,1,Confirmed
942143273_11862379597_279001,1,1,1,1,Confirmed
942181087_110411751_412473,1,1,1,1,Confirmed
942378925_72444498112_676673,1,1,1,1,Confirmed
942447790_26061985502_296635,1,1,1,1,Confirmed
942528311_67222484235_969506,1,1,1,1,Confirmed
942538121_31802957430_621351,1,1,1,1,Confirmed
942619248_46828531909_173045,1,1,1,1,Confirmed
942771740_53875091388_827496,1,1,1,1,Confirmed
942856594_48367369053_176317,1,1,1,1,Confirmed
942923890_39076567374_725061,1,4,2,1,Confirmed
942935307_80183987398_388890,1,1,1,1,Confirmed
942954696_23053641218_773403,2,1,1,1,Confirmed
943030227_63629504652_472892,1,1,1,1,Confirmed
943031888_3467984612_83085,1,1,1,2,Confirmed
943277208_48690552862_348690,2,1,2,1,Confirmed
943303820_85593752732_810866,1,1,1,1,Confirmed
943336608_11177520598_847003,1,1,1,1,Confirmed
943337540_63452200440_75519,1,1,1,1,Confirmed
943349266_54489383218_109043,1,2,2,1,Confirmed
943358989_77063042411_238102,1,1,1,3,Confirmed
943539475_90967917948_823342,4,1,1,1,Confirmed
943618615_45808733114_723029,3,2,3,1,Confirmed
943641378_96145236162_57829,1,1,1,1,Confirmed
943663253_68376397329_491707,2,3,3,1,Confirmed
943760529_3453901493_725961,1,1,1,1,Confirmed
943789907_81936282380_432271,2,1,1,1,Confirmed
943837920_36700110818_141414,1,1,1,1,Confirmed
943928919_40986913182_91353,1,1,1,1,Confirmed
943955585_81003686103_345492,1,1,1,1,Confirmed
943969212_14447441390_556616,1,1,1,1,Confirmed
944022818_31685215074_678242,1,1,1,1,Confirmed
944084442_53741388243_847508,1,1,1,1,Confirmed
944110395_34396857910_494430,1,1,2,1,Confirmed
944143777_95708566316_750321,4,6,4,1,Confirmed
944154342_64424913559_147564,1,1,1,1,Confirmed
944246607_86641013655_591646,2,2,1,1,Confirmed
944266712_76093748844_16953,1,1,1,1,Confirmed
944288672_4253393485_416568,3,3,2,1,Confirmed
944295809_75644845434_916851,1,1,1,1,Confirmed
9442996_24004808688_487307,2,2,2,1,Confirmed
944322937_61701056959_222428,1,1,1,1,Confirmed
944369624_19801903685_48228,1,1,1,1,Confirmed
94442206_65851328714_484278,1,1,1,1,Confirmed
944440562_9059250316_309561,3,1,1,1,Confirmed
944603822_63383363386_25384,1,1,1,1,Confirmed
944609355_71352323846_89349,1,1,1,1,Confirmed
94481218_52760630451_825328,1,1,1,1,Confirmed
944842299_76028403035_365753,2,2,2,1,Confirmed
945115982_5995160722_563889,1,1,1,1,Confirmed
945176284_71524079205_583032,1,1,1,1,Confirmed
945184664_97341332576_358210,1,1,1,1,Confirmed
945222485_80716680455_500499,1,1,1,1,Confirmed
945237590_70410656614_931617,1,1,1,1,Confirmed
945242452_335636579_33628,1,1,1,1,Confirmed
945270821_47782025481_556958,1,1,1,1,Confirmed
945298324_10441377778_952627,1,1,1,1,Confirmed
945388147_21905493369_356800,1,1,1,1,Confirmed
945571465_44505956450_848398,1,1,1,1,Confirmed
945580684_81597670592_176868,1,1,1,1,Confirmed
945626228_18305508184_475616,1,1,1,1,Confirmed
945662006_32456065177_457288,1,1,1,1,Confirmed
945680026_66063977017_744719,2,2,2,1,Confirmed
945766151_25608510926_240477,1,1,1,1,Confirmed
945909454_10805355775_174522,1,1,1,1,Confirmed
945938592_13201350757_8624,1,1,1,1,Confirmed
945983608_65606561375_82393,1,1,1,1,Confirmed
946105525_41563168431_218423,1,1,2,1,Confirmed
946198211_58209180896_705481,3,1,1,1,Confirmed
946228955_75686918597_358127,1,1,1,1,Confirmed
946243323_40690787875_387696,2,2,2,1,Confirmed
946251538_72720963827_556913,1,1,4,1,Confirmed
946260044_4500877861_798035,1,1,1,1,Confirmed
946265061_31258158249_512684,1,1,1,1,Confirmed
94631117_76635049628_12443,2,2,1,1,Confirmed
946373317_74394093593_592866,1,2,1,1,Confirmed
946545377_65055439162_179683,3,3,5,1,Confirmed
946614888_4627670314_332073,2,2,1,1,Confirmed
946760795_43821628548_162639,1,1,1,1,Confirmed
94678096_33098691340_120697,1,1,1,1,Confirmed
946864051_54885946726_780742,1,1,1,3,Confirmed
946901950_5543757029_337930,7,2,2,1,Confirmed
946914925_76076626314_966258,1,1,2,1,Confirmed
9470326_24808262668_803188,1,1,1,1,Confirmed
947060420_19866619867_482047,1,1,1,1,Confirmed
947119920_75745459897_523904,1,1,1,1,Confirmed
947145309_40209403610_543742,2,1,1,1,Confirmed
947276282_26490853280_58256,1,1,1,1,Confirmed
94729248_91256608807_949151,1,1,1,1,Confirmed
947414957_13710592008_28088,2,1,1,1,Confirmed
947416276_66191646732_500442,1,1,2,1,Confirmed
947417142_54079482666_997512,2,2,2,1,Confirmed
947555470_41881308333_600657,1,1,1,1,Confirmed
947646035_45739241703_603865,1,1,1,1,Confirmed
947660398_38181980229_588219,1,1,1,1,Confirmed
947695863_13281182968_68491,1,1,1,1,Confirmed
947802369_18853255129_923239,2,1,1,1,Confirmed
947813683_37411668451_848618,1,1,1,1,Confirmed
947857409_72379774208_960972,1,1,3,1,Confirmed
947872248_14812826563_820226,1,1,1,1,Confirmed
947912161_97040504454_59701,1,1,1,3,Confirmed
947927651_94184917694_311136,1,3,1,1,Confirmed
947934889_25622593014_828145,1,1,1,1,Confirmed
94810498_50058365642_249757,1,1,1,1,Confirmed
948125044_2810950710_916839,2,2,2,1,Confirmed
948150753_27717672623_907688,1,1,1,1,Confirmed
948208728_50913018735_16439,1,1,2,1,Confirmed
948216108_29486786126_690023,1,1,2,1,Confirmed
948229009_89652511000_317550,1,1,1,1,Confirmed
948363076_73255011656_432261,1,1,3,1,Confirmed
948395152_89327787749_40848,1,1,1,1,Confirmed
948569125_5177419157_852528,1,1,1,1,Confirmed
948853062_23567015744_266431,3,2,2,1,Confirmed
948943936_70493239252_868395,3,1,1,1,Confirmed
949170660_99549994079_657038,1,1,2,1,Confirmed
949202538_83357801574_985077,3,4,1,1,Confirmed
949306501_15119616299_624685,1,1,1,1,Confirmed
949349489_25759092340_102046,1,1,1,1,Confirmed
949363406_49021550678_844809,1,1,1,1,Confirmed
949387005_32444501733_881866,1,1,1,1,Confirmed
949389277_95523174155_456200,1,1,1,1,Confirmed
949551591_35962557015_812829,1,1,2,1,Confirmed
949646750_63517875452_237636,1,1,1,1,Confirmed
949661017_22392791362_127391,2,2,4,3,Confirmed
94969665_63040957781_936931,1,1,1,1,Confirmed
949703350_82706626369_422624,2,1,1,1,Confirmed
94976501_59267305724_989443,1,1,1,2,Confirmed
949809082_30336052911_59124,1,1,1,1,Confirmed
949958485_21783891673_448614,1,2,2,1,Confirmed
949966866_62775945708_638835,1,1,1,1,Confirmed
949974798_76192341837_372893,1,2,1,5,Confirmed
950005486_7835369507_976442,1,1,1,1,Confirmed
950093663_23485897456_192889,1,2,3,1,Confirmed
950143857_79993843629_930597,1,1,1,1,Confirmed
950195163_23960511652_393199,1,1,1,1,Confirmed
950266857_91555397456_409014,1,1,1,2,Confirmed
950337793_49430769703_278664,1,1,1,1,Confirmed
950427398_98452500253_942483,1,1,1,1,Confirmed
950540818_18582847707_928557,1,1,1,1,Confirmed
950556724_50227040239_475948,1,1,1,1,Confirmed
950631909_60786307269_168474,2,2,1,1,Confirmed
950698756_27423455057_178678,1,1,1,1,Confirmed
950708151_45327856015_272192,1,1,1,1,Confirmed
95072363_97753178378_542778,1,1,2,1,Confirmed
950822388_54434486886_365939,1,1,2,1,Confirmed
950832068_44156671029_767206,1,1,1,1,Confirmed
950892177_55420441915_371288,1,1,1,1,Confirmed
951061758_80574145166_440786,1,1,2,1,Confirmed
951205745_22029155033_19692,1,1,1,1,Confirmed
951263443_32209425129_679284,1,1,1,1,Confirmed
951275573_38692079792_920724,1,1,1,1,Confirmed
951415378_69511583686_910218,1,1,1,1,Confirmed
951462220_35722128512_46528,1,1,1,1,Confirmed
951468194_94245435730_688860,2,1,1,1,Confirmed
951526630_34999245060_804303,1,1,1,1,Confirmed
951567882_31486981590_585583,1,1,1,1,Confirmed
951573334_69293147396_902997,1,1,1,1,Confirmed
951580851_36430990481_305844,1,1,1,1,Confirmed
951586503_20620521797_883299,1,1,1,1,Confirmed
951608332_2488116610_134565,2,1,1,1,Confirmed
951619741_16176570609_250215,1,1,1,1,Confirmed
951642125_54502865218_294656,1,1,1,1,Confirmed
95172912_26873480377_842403,1,1,1,1,Confirmed
951770793_22761820259_359821,4,5,1,1,Confirmed
951797146_51108219684_494031,1,1,1,1,Confirmed
951822214_3509785091_921269,1,1,1,1,Confirmed
95192930_2849162718_436406,1,1,1,1,Confirmed
951989951_78254877391_674164,1,1,1,1,Confirmed
952110500_37024918393_835388,3,2,1,1,Confirmed
952144481_37627687702_844150,1,1,1,1,Confirmed
952169293_77357143779_157797,1,1,1,1,Confirmed
952177719_85524364862_122560,2,1,1,2,Confirmed
952205955_67210598391_782791,1,2,1,1,Confirmed
952215457_35884883123_874849,1,1,1,1,Confirmed
952328439_92776598163_299619,3,1,1,1,Confirmed
952398747_32176283170_510031,1,1,1,1,Confirmed
9524600_94357290831_384768,1,1,1,1,Confirmed
952711327_93263652349_550336,1,1,1,1,Confirmed
95272671_94083176058_468800,1,1,1,1,Confirmed
95273663_20853010567_274566,1,1,1,1,Confirmed
952774310_59463017185_450914,3,5,5,1,Confirmed
952832398_64947217169_508450,1,1,1,1,Confirmed
952933454_56198710637_534650,1,1,1,1,Confirmed
952991755_28250734539_555261,1,1,1,1,Confirmed
953045409_91323013312_479830,1,1,1,1,Confirmed
953150207_10044000774_712586,1,1,2,1,Confirmed
953215924_72433426359_622453,1,1,1,1,Confirmed
953234495_46918471276_572869,1,1,1,1,Confirmed
953265026_73380019032_809128,1,1,1,1,Confirmed
953367273_62344672743_223919,1,2,2,1,Confirmed
953417496_50295335900_209957,1,1,1,1,Confirmed
953434774_44847256378_709555,1,1,2,1,Confirmed
953669579_46970534409_293608,1,1,1,1,Confirmed
953774277_2367870413_547373,1,1,1,1,Confirmed
953798097_21610606446_437452,1,1,1,1,Confirmed
95399911_25827607431_79117,1,1,1,1,Confirmed
954002445_34968889772_882625,1,1,1,1,Confirmed
954008099_43963012271_663935,1,3,2,1,Confirmed
954118656_11857492990_315301,1,1,1,1,Confirmed
954178388_73769149573_128433,1,1,1,1,Confirmed
954279521_34079039922_450959,1,1,1,1,Confirmed
954310634_30491182778_483061,1,1,1,1,Confirmed
954330772_71033361180_105204,1,2,3,1,Confirmed
954353023_68471058205_368317,1,1,1,1,Confirmed
954604591_55494690283_717879,1,1,1,1,Confirmed
954735838_3914703016_867255,1,1,1,1,Confirmed
95480549_83889397883_519917,1,1,1,1,Confirmed
954863297_47656323514_500034,1,1,2,1,Confirmed
954911312_81933228331_442895,1,1,1,1,Confirmed
954965432_66306227665_435714,1,1,1,1,Confirmed
954969546_22427770050_896052,1,1,1,1,Confirmed
95499066_18896851385_967538,2,2,1,1,Confirmed
955121991_57966989331_55110,1,1,1,1,Confirmed
955225774_46492553279_579456,1,1,1,1,Confirmed
955273274_34267718394_809029,1,1,2,1,Confirmed
955338914_14637904603_758336,1,1,2,1,Confirmed
955365593_76064082046_846951,1,1,1,1,Confirmed
955399161_42626282133_724095,1,1,1,1,Confirmed
955460799_1216020636_646027,1,1,1,1,Confirmed
95554715_5437878947_820569,2,1,1,1,Confirmed
955613685_27880226635_962623,1,1,1,1,Confirmed
955795171_333934184_636172,1,1,1,1,Confirmed
955943559_10930022959_47717,2,2,1,1,Confirmed
956010519_45920057299_125688,1,1,1,1,Confirmed
956021675_6795037116_488120,1,1,1,1,Confirmed
956059760_91162720221_774566,1,1,2,1,Confirmed
956078932_58549474616_660644,2,1,1,1,Confirmed
956175660_24435334633_904918,1,1,1,1,Confirmed
956203101_24073889577_494949,1,1,1,1,Confirmed
956223353_29774998578_454628,1,1,1,1,Confirmed
956292550_17216392708_805040,1,1,1,1,Confirmed
956292664_8155078916_207514,1,1,1,1,Confirmed
956328765_59565525645_9638,1,1,1,1,Confirmed
956360808_25231908266_653092,2,2,1,1,Confirmed
956561574_63373809214_326441,2,1,1,1,Confirmed
956685642_94680829429_410280,3,2,1,1,Confirmed
956703539_55996727927_346800,1,3,2,1,Confirmed
956724501_81625836936_570112,1,1,1,3,Confirmed
956803299_41550790044_666118,2,2,3,1,Confirmed
956817711_71574796386_258957,2,2,3,1,Confirmed
956851355_98423919005_327388,6,2,3,1,Confirmed
956860013_84116084823_618143,1,3,2,1,Confirmed
956932567_98622830188_193614,2,2,2,2,Confirmed
956938604_96725965946_563929,3,3,3,1,Confirmed
957237934_62730944201_460781,8,0,0,1,Confirmed
957296430_95048464992_786127,1,1,1,1,Confirmed
957375375_61671645316_30148,1,1,1,1,Confirmed
957493442_20328141028_73435,1,1,1,1,Confirmed
957531476_79749870440_657845,1,1,1,1,Confirmed
957607247_96677012522_9777,1,1,1,3,Confirmed
957778856_18038916245_303880,3,1,1,1,Confirmed
957784732_57695590851_506666,1,1,1,1,Confirmed
957820575_72654593301_117060,1,1,1,1,Confirmed
957843574_64757625071_188074,1,1,1,1,Confirmed
957853326_44163597055_134413,2,1,1,1,Confirmed
958077697_45634824191_650448,1,1,1,1,Confirmed
958120186_86078213249_180896,1,1,1,1,Confirmed
958165034_97241455553_247117,1,1,1,1,Confirmed
958170347_25343299138_888887,1,1,1,1,Confirmed
958181133_51253946489_312497,1,1,1,1,Confirmed
95846367_93333979229_990754,1,1,1,1,Confirmed
958476161_91061119985_824572,1,1,1,1,Confirmed
958548104_78282423214_793641,1,1,1,1,Confirmed
958587646_67934020554_439757,1,1,1,2,Confirmed
958665369_69712716949_81105,1,1,1,1,Confirmed
958685634_64182651857_495720,1,1,1,1,Confirmed
958835035_31314685890_404380,1,1,1,1,Confirmed
958894242_18768326316_545111,1,1,1,1,Confirmed
958976839_28818654665_78349,1,1,3,1,Confirmed
959075438_34717051651_541673,4,3,4,1,Confirmed
95910604_9066028039_268541,1,1,1,1,Confirmed
959172339_47921142807_373512,1,1,1,1,Confirmed
959362473_88346468099_70745,1,1,1,1,Confirmed
959385465_32502040406_790829,2,1,1,1,Confirmed
95942969_79734680567_23814,1,1,1,1,Confirmed
959547995_80891942554_776107,1,1,1,1,Confirmed
959588444_12631171616_998446,1,1,1,1,Confirmed
959627315_30574347694_476033,1,1,1,1,Confirmed
959737136_58422789375_562937,1,1,1,1,Confirmed
959764876_84199751374_296525,1,1,1,1,Confirmed
959788468_70182730576_536280,1,1,1,1,Confirmed
959815782_7281796510_922092,1,1,1,1,Confirmed
959929686_94147238015_676483,1,1,1,1,Confirmed
960003057_98190822091_647133,1,1,1,1,Confirmed
9601269_50018075053_383869,1,1,1,1,Confirmed
960229636_65721708044_716885,1,1,2,1,Confirmed
960281247_48127042223_867019,1,1,1,1,Confirmed
960341129_82268487915_275087,1,1,1,2,Confirmed
960342499_3839772530_147449,1,3,3,1,Confirmed
960402440_93317643357_338822,1,1,1,1,Confirmed
960447977_3565070354_280178,1,1,1,1,Confirmed
960653060_91780462986_145250,1,1,1,1,Confirmed
96065873_78832107106_118570,1,1,1,1,Confirmed
960703358_97307028829_119943,1,1,1,3,Confirmed
960708038_29654842054_584909,1,1,1,1,Confirmed
960715126_26035352365_379930,1,1,1,1,Confirmed
960715468_60974846169_188228,1,1,1,1,Confirmed
960986190_79035187286_267585,1,1,1,1,Confirmed
961065534_97010496039_677022,1,1,1,1,Confirmed
961127017_51193767540_766059,1,1,1,1,Confirmed
961278769_19126246424_124309,1,1,3,1,Confirmed
961335839_6661940467_487156,2,2,1,1,Confirmed
961349690_40159300927_128759,1,1,1,1,Confirmed
961440962_79317238659_668873,1,1,1,1,Confirmed
961458265_31251327962_721077,1,1,1,1,Confirmed
961458609_70821091902_200089,1,1,1,1,Confirmed
961469711_30447890407_488251,1,1,1,1,Confirmed
96151885_92379062950_153699,1,3,4,1,Confirmed
961526594_16937096248_886197,1,1,1,1,Confirmed
961570656_54804718854_88533,1,1,1,1,Confirmed
961592575_33836096499_626430,1,1,1,1,Confirmed
961738410_31186021563_401602,1,2,2,1,Confirmed
961752746_15682030089_802225,1,2,2,1,Confirmed
961757418_71732442980_543135,1,1,1,1,Confirmed
961782737_44156028258_57834,1,1,1,1,Confirmed
961791060_34600950679_920202,1,1,1,1,Confirmed
961878360_85895454962_607105,2,1,1,1,Confirmed
961880513_33538229249_871556,1,1,1,1,Confirmed
961891390_625636130_875261,1,1,1,1,Confirmed
961930887_82483047568_189643,1,1,1,1,Confirmed
961997708_7161582247_145048,3,1,1,2,Confirmed
962088412_17522595011_324970,2,2,2,1,Confirmed
962194701_21176166575_441486,1,1,2,1,Confirmed
962331620_39361323254_787013,2,2,1,1,Confirmed
962374499_38810837860_736223,1,1,1,1,Confirmed
962487889_18045484822_294882,1,1,1,1,Confirmed
962561430_88932352259_476618,1,1,1,1,Confirmed
962575786_65644618345_732443,1,1,1,1,Confirmed
962692854_98210047726_673426,1,1,2,1,Confirmed
962799281_85805343885_761237,1,2,3,1,Confirmed
962821224_39558918185_934440,1,1,1,1,Confirmed
96288801_76177997738_376735,1,1,1,1,Confirmed
962950481_89843526427_160022,3,3,1,1,Confirmed
963003403_99098670372_154856,1,1,2,1,Confirmed
963066806_35589072646_875651,3,1,1,1,Confirmed
963089644_48016041454_393105,2,2,2,2,Confirmed
96314775_14683150765_479238,2,2,2,1,Confirmed
963158854_38783127191_269889,1,1,1,1,Confirmed
96320338_37633338747_664005,1,2,3,1,Confirmed
963246128_5575319519_370692,1,1,1,1,Confirmed
96328644_5153561099_190775,2,1,1,1,Confirmed
963290932_66377204162_368267,1,1,1,1,Confirmed
963299628_35465678022_25228,2,1,1,1,Confirmed
963351291_42345022366_918498,1,1,1,1,Confirmed
963425943_77020857211_92407,1,1,1,1,Confirmed
96345977_39222718139_866325,1,1,1,1,Confirmed
963695740_95519874342_339991,1,1,1,1,Confirmed
96372433_10366013635_552549,1,1,1,1,Confirmed
96379713_3614429099_637816,1,1,1,1,Confirmed
963809945_70733565686_280622,4,1,1,1,Confirmed
963930649_79167246186_590634,1,1,1,1,Confirmed
963937175_58979463544_279181,1,2,1,1,Confirmed
963976862_45242907009_318049,1,1,1,1,Confirmed
963988228_85603808377_918389,1,1,1,3,Confirmed
96412157_95785360187_647752,2,2,1,1,Confirmed
964183072_93104840291_556721,1,1,1,1,Confirmed
964185817_48214737652_762117,3,3,3,1,Confirmed
964216649_2425853076_51292,1,1,2,1,Confirmed
964219261_41212358627_997489,2,1,1,1,Confirmed
964263313_65219303088_461771,1,2,1,1,Confirmed
964310282_99416214169_950723,1,1,1,1,Confirmed
964364983_47457236473_493593,1,1,1,1,Confirmed
964378366_65336461646_633626,1,1,1,1,Confirmed
964391664_7756139812_24539,1,1,1,1,Confirmed
964496686_706076687_833958,1,1,1,1,Confirmed
964577476_60692382684_926099,1,2,1,1,Confirmed
964748955_43897614293_223722,1,1,1,1,Confirmed
964800700_92797881287_293912,2,1,1,1,Confirmed
964955448_31904049708_533951,1,1,1,1,Confirmed
965013211_65251289248_460740,1,1,1,1,Confirmed
965018431_33760567369_72610,1,1,2,1,Confirmed
965058087_43523410159_886560,1,1,1,1,Confirmed
965111209_22994577476_376716,1,1,1,1,Confirmed
965137297_21388371595_516068,1,1,1,1,Confirmed
965157932_30867236755_879131,2,1,1,1,Confirmed
96530706_45096515128_617687,1,1,1,1,Confirmed
965348665_97431166409_902905,1,1,1,1,Confirmed
965351512_19693568048_746986,4,1,1,1,Confirmed
965385930_87439657883_26669,3,2,1,1,Confirmed
965582765_40571704512_371920,1,1,1,1,Confirmed
96571578_44635333610_413356,3,1,1,1,Confirmed
965760740_89128056575_699809,1,1,3,1,Confirmed
965813114_56281885768_906611,1,1,1,1,Confirmed
965817577_9940831616_40420,1,1,1,1,Confirmed
9658301_70075843253_594236,1,1,1,1,Confirmed
965866739_84312988553_566194,1,1,1,1,Confirmed
96587771_55171055659_358446,1,1,1,1,Confirmed
96606477_791900877_46449,1,1,1,1,Confirmed
966158010_8286244599_627209,1,1,1,1,Confirmed
966197542_13170703512_476823,2,1,1,1,Confirmed
966256508_62588625145_673023,1,1,1,1,Confirmed
966340730_35205349537_465206,2,2,2,1,Confirmed
966378727_87911922760_799027,1,1,1,1,Confirmed
966558869_42691831915_773015,1,2,1,1,Confirmed
966584781_41243895179_972171,1,1,1,1,Confirmed
966647095_68263636312_470399,2,1,4,1,Confirmed
966687868_30276401674_360497,1,1,2,2,Confirmed
966796155_24996482737_827326,1,2,2,1,Confirmed
96683329_77582491552_684224,2,2,2,1,Confirmed
966846891_26822963815_110787,1,1,1,2,Confirmed
966983757_99352607624_48432,1,1,1,1,Confirmed
967009954_18941137805_334481,1,1,1,1,Confirmed
967064840_88807319078_140186,1,1,1,1,Confirmed
967072710_23955056982_135393,1,1,2,1,Confirmed
96725625_36460182599_25418,2,1,1,1,Confirmed
967312222_81239992961_646076,3,1,1,1,Confirmed
967326922_48228346059_644572,1,1,1,1,Confirmed
967528597_35936736959_271839,1,1,1,1,Confirmed
967595772_98718229861_79042,1,1,1,1,Confirmed
967812877_85712607500_989038,5,6,5,1,Confirmed
967815446_79756530364_338248,1,1,1,1,Confirmed
967863339_1007074920_176089,1,1,1,1,Confirmed
967883255_9036103127_362842,1,1,1,1,Confirmed
